Ticker,Security,Sector,Price_Start,Price_End,Price_Volatility,Start_Date,End_Date,PE_Ratio_Mean,PE_Ratio_Median,PE_Ratio_Std,PE_Ratio_First,PE_Ratio_Last,PE_Ratio_Max,PE_Ratio_Min,PE_Ratio_Zero_Count,PE_vs_Industry_Mean,PE_vs_Industry_Zero_Count,ROE_Mean,ROE_First,ROE_Last,ROE_Std,Debt_to_Equity_Mean,Debt_to_Equity_First,Debt_to_Equity_Last,Avg_Dividend_Yield,Dividend_Stability,Total_Dividends,Dividend_Payout_Volatility,PE_Ratio_Mean_,PE_vs_Industry_Mean_Excluding_Zeros,Years,CAGR_10Y,CAGR_10Y_Percent,Dividend_Payer,Dividend_Yield,PE_Ratio_Change,ROE_Change,Debt_to_Equity_Change,PE_Ratio_Range,PE_Ratio_CV,ROE_Volatility,PE_Growth,Volatility_Bin
BK,BNY Mellon,Financials,28.92,71.42,0.11389646004974537,2014-04-01,2024-07-01,11.22857142857143,11.285,1.8874767922056641,12.47,15.53,15.53,6.25,0,0.647321113046105,0,0.08181904761904761,0.0684999999999999,0.0817,0.012694539600009679,8.769285714285715,9.21,9.11,0.0071485658811145675,0.0016847813925282482,11.84,0.08779794139589245,11.22857142857143,0.647321113046105,10.250513347022586,0.10866790447495367,10.866790447495367,1,40.94052558782849,0.2453889334402565,0.19270072992700907,-0.010857763300760197,9.28,0.16809589752467746,0.15515384216051872,0.02163928239099122,Low
HUM,Humana,Health Care,118.71,316.74,0.12298253038377746,2014-04-01,2024-07-01,20.666666666666668,19.855,6.126851603320068,17.82,28.05,49.12,12.88,0,0.6765251460967219,0,0.16686666666666664,0.1086999999999999,0.0813,0.05584106656795834,1.7488095238095238,1.31,1.84,0.0019038834317872673,0.00047892753554743016,23.597,0.2324613701626276,20.666666666666668,0.6765251460967219,10.250513347022586,0.10821567365018336,10.821567365018335,1,19.87785359278915,0.5740740740740741,-0.2520699172033112,0.40458015267175573,36.239999999999995,0.296460561450971,0.3346448256170097,0.04525199412016434,Low
EQR,Equity Residential,Real Estate,38.34,74.46,0.09649559601779524,2014-04-01,2024-07-01,23.795238095238094,25.439999999999998,8.40433054402,20.39,30.52,41.55,4.23,0,0.7367648268244008,0,0.1082642857142857,0.0626999999999999,0.0825999999999999,0.09372717236597536,0.9459523809523809,1.16,0.89,0.01570453914531916,0.02533217637685578,35.176,1.3028691647264086,23.795238095238094,0.7367648268244008,10.250513347022586,0.10793670009195933,10.793670009195932,1,91.74752217005738,0.49681216282491414,0.3173843700159495,-0.2327586206896551,37.31999999999999,0.353193799128317,0.8657256799654649,0.04013242963290509,Very Low
MET,MetLife,Financials,34.92,81.91,0.13209385240652144,2014-04-01,2024-07-01,22.433809523809526,8.065,64.14395840426215,8.91,16.51,421.39,0.0,2,1.1217819380811327,2,0.0784047619047619,0.0684999999999999,0.121,0.03494643254329265,13.632142857142856,11.98,21.62,0.01029981954531736,0.002115390540563424,17.893708,0.07305878459281165,23.555500000000002,1.1778710349851893,10.250513347022586,0.10787980032517486,10.787980032517485,1,51.24200458190149,0.8529741863075198,0.7664233576642363,0.8046744574290484,421.39,2.8592539459775956,0.4457182407586674,0.06201900411853334,Medium
JCI,Johnson Controls,Industrials,33.27,77.61,0.14796491434821282,2014-04-01,2024-07-01,18.918809523809525,18.909999999999997,11.881690608618436,7.11,30.56,43.96,0.0,4,0.8966178789103535,4,0.11865476190476189,0.392,0.0984999999999999,0.10724768051930633,1.3952380952380952,1.12,1.46,0.01046668218540959,0.021358062368260697,16.492726,0.7232657311498348,20.910263157894736,0.9909987082693379,10.250513347022586,0.10675474888616887,10.675474888616886,1,49.57236549443944,3.2981715893108294,-0.7487244897959185,0.30357142857142844,43.96,0.6280358493839266,0.9038632651371258,0.15287092420312853,Medium
AVB,AvalonBay Communities,Real Estate,101.81,225.25,0.09650890580402845,2014-04-01,2024-07-01,24.239285714285714,23.845,4.098455623981083,24.41,30.81,34.74,16.74,0,0.7530641436700222,0,0.08577857142857141,0.0626999999999999,0.0883999999999999,0.012136329973533212,0.7742857142857144,0.78,0.79,0.009892552330659523,0.0021934253203880613,62.3,0.38474994519194317,24.239285714285714,0.7530641436700222,10.250513347022586,0.10659901234471048,10.659901234471047,1,61.192417247814554,0.2621876280213027,0.409888357256779,0.012820512820512832,18.000000000000004,0.16908318472295614,0.14148440305559581,0.022975550670762512,Very Low
LYB,LyondellBasell,Materials,50.09,94.36,0.14692122391839288,2014-04-01,2024-07-01,7.44452380952381,5.7,3.789629753702991,6.63,14.36,17.1,4.1,0,0.342830683380586,0,0.4202738095238095,0.3527,0.1617,0.1673141328562123,2.250238095238095,1.47,1.71,0.017367950407785385,0.009744515004926995,46.8,0.8668112092456278,7.44452380952381,0.342830683380586,10.250513347022586,0.10635982877681927,10.635982877681926,1,93.4318227191056,1.1659125188536952,-0.5415367167564502,0.16326530612244897,13.000000000000002,0.50904931606974,0.3981074458239196,0.07831045215694865,Medium
T,AT&T,Communication Services,14.37,21.72,0.10659343418076095,2014-04-01,2024-07-01,10.011190476190476,7.49,20.875991719090067,4.21,17.66,139.06,0.0,7,0.31865072608218575,7,0.08444999999999998,0.2002,0.075,0.07933097770978395,2.1666666666666665,2.17,2.39,0.02677045928469366,0.0059163596611967,18.64,0.0955893753906395,12.013428571428573,0.38238087129862286,10.250513347022586,0.10599549735315605,10.599549735315605,1,129.71468336812805,3.194774346793349,-0.6253746253746253,0.10138248847926276,139.06,2.085265660336725,0.9393839870903963,0.15013552076092207,Low
MDLZ,Mondelez International,Consumer Staples,30.4,73.67,0.08355960942266862,2014-04-01,2024-07-01,21.475952380952382,20.060000000000002,9.85567437385848,15.05,26.12,69.45,6.65,0,0.9155961731877552,0,0.1369,0.1103,0.1357,0.057567322200757734,1.4435714285714285,1.24,1.59,0.005887334482251634,0.0007229713778689088,11.61,0.0952998202995626,21.475952380952382,0.9155961731877552,10.250513347022586,0.10586612143094687,10.586612143094687,1,38.19078947368421,0.7355481727574751,0.23028105167724383,0.2822580645161291,62.800000000000004,0.458916754844351,0.42050637107931144,0.05525764103076347,Very Low
EIX,Edison International,Utilities,39.66,86.29,0.114456191758691,2014-04-01,2024-07-01,20.517142857142858,20.105,12.140065151453392,8.93,25.31,43.14,0.0,4,1.116126954584016,4,0.05965238095238095,0.122,0.0739,0.041258212711459234,3.1199999999999997,2.94,3.68,0.011289081827042005,0.006704144916603142,24.64,0.36379642301481474,22.67684210526315,1.2336140024349653,10.250513347022586,0.10554886902787208,10.554886902787208,1,62.128088754412516,1.8342665173572228,-0.39426229508196725,0.2517006802721089,43.14,0.5917034957538904,0.6916440224639929,0.10697635433691555,Low
PRU,Prudential Financial,Financials,57.34,119.85,0.13468983806345883,2014-04-01,2024-07-01,31.93714285714286,7.725,129.42377327677713,8.31,10.65,842.96,0.0,4,1.1150884871412898,4,0.07537380952380952,0.0764,0.1369999999999999,0.046721698408841404,17.20452380952381,17.31,22.75,0.013526046559993454,0.003573169135332931,40.18,0.25271855228033163,35.29894736842105,1.2324662226298466,10.250513347022586,0.10531232827641612,10.531232827641613,1,70.07324729682594,0.28158844765342955,0.7931937172774857,0.3142692085499712,842.96,4.052453090612989,0.6198664855075778,0.02449898042327514,Medium
ESS,Essex Property Trust,Real Estate,135.47,295.42,0.10381759650004878,2014-04-01,2024-07-01,38.90309523809524,38.055,13.937132449594422,40.44,34.51,81.77,19.15,0,1.2440665504301245,0,0.06544523809523808,0.0366,0.0972,0.02204030899678213,1.029047619047619,0.9,1.25,0.009309567548011351,0.0012313080922616785,80.362,0.33482124480056885,38.90309523809524,1.2440665504301245,10.250513347022586,0.10465434498967152,10.465434498967152,1,59.32088285229201,-0.1466369930761622,1.6557377049180326,0.38888888888888884,62.62,0.35825253400265966,0.33677483096185457,-0.015350456210646679,Low
ECL,Ecolab,Materials,99.34,255.33,0.1001352118574124,2014-04-01,2024-07-01,30.793333333333333,30.65,13.301006686029018,27.83,35.91,58.06,0.0,4,1.3927406955201458,4,0.1430095238095238,0.1514,0.2465,0.10266216395091614,1.7133333333333332,1.63,1.58,0.0030066452270280366,0.0004253192821656893,18.47,0.08405103255958353,34.03473684210526,1.5393449792591085,10.250513347022586,0.10396385013279152,10.396385013279152,1,18.592711898530297,0.29033417175709664,0.6281373844121532,-0.030674846625766763,58.06,0.4319443608799205,0.7178694202747865,0.025178934432737554,Low
BDX,Becton Dickinson,Health Care,98.82,239.98,0.0776689194317378,2014-04-01,2024-07-01,58.88380952380952,42.405,78.62594256141003,20.04,40.4,529.81,0.0,1,1.6236126821527173,1,0.0828595238095238,0.1871999999999999,0.0664,0.0562210014553793,1.6085714285714285,1.3,1.21,0.004119414527596064,0.0007596683170853952,31.960486,0.11867954379160302,60.32000000000001,1.663212991473515,10.250513347022586,0.10379516686936507,10.379516686936508,1,32.34212305201377,1.0159680638722555,-0.6452991452991451,-0.06923076923076929,529.81,1.335272686961903,0.6785098305008278,0.07078982094946529,Very Low
CF,CF Industries,Materials,36.12,85.31,0.18386727465895703,2014-04-01,2024-07-01,14.85404761904762,12.785,11.895463586968631,6.28,13.5,67.42,0.0,4,0.6882277234969069,4,0.14297619047619048,0.3006,0.1446,0.13420442326599355,1.1357142857142857,1.33,0.79,0.008108949742559605,0.002941908200422877,13.8,0.06357524554958398,16.417631578947365,0.7606727470228971,10.250513347022586,0.10348297522392103,10.348297522392102,1,38.205980066445186,1.1496815286624202,-0.5189620758483033,-0.40601503759398494,67.42,0.8008230411026055,0.9386487555656501,0.0775194542487685,High
SRE,Sempra,Utilities,37.95,83.06,0.08490794134427397,2014-04-01,2024-07-01,22.266190476190474,16.4,24.60964444618638,17.29,18.3,152.01,0.0,2,1.1980446290717208,2,0.0850595238095238,0.092,0.0828,0.04470949077792512,1.9757142857142858,2.18,1.61,0.009203077171062557,0.004433798730222631,20.092,0.27711765154726403,23.3795,1.2579468605253068,10.250513347022586,0.10246619221324837,10.246619221324838,1,52.94334650856389,0.05841526894158482,-0.1,-0.26146788990825687,152.01,1.1052471895676,0.5256259237712682,0.0055538944885356045,Very Low
NKE,"Nike, Inc.",Consumer Discretionary,34.22,82.53,0.11077078154869821,2014-04-01,2024-07-01,34.51428571428571,30.095,14.278431652424636,22.89,23.65,73.51,19.39,0,1.1915318811340183,0,0.34218095238095236,0.2416,0.3737,0.08786858879390191,1.4038095238095238,0.72,1.72,0.003068294673880902,0.0005595074265036465,9.98,0.07746941249449091,34.51428571428571,1.1915318811340183,10.250513347022586,0.10188259093061003,10.188259093061003,1,29.164231443600237,0.03320227173438174,0.5467715231788078,1.3888888888888888,54.120000000000005,0.41369628132025027,0.25678983059254923,0.0031915549039489566,Low
FE,FirstEnergy,Utilities,22.4,43.9,0.09791123198192922,2014-04-01,2024-07-01,26.540238095238095,15.93,50.89771418932313,14.94,28.32,328.88,0.0,10,1.2573012579676264,10,-0.02004523809523811,0.05,0.0687,0.24469077369788333,4.220000000000001,3.05,2.71,0.013383761293989807,0.002344797012000401,15.879999999999999,0.01899782981676607,34.8340625,1.65020790108251,10.250513347022586,0.10049717236179134,10.049717236179134,1,70.89285714285715,0.8955823293172691,0.3739999999999999,-0.11147540983606553,328.88,1.9177565026613421,-12.206927776827525,0.06437701391523554,Very Low
DG,Dollar General,Consumer Staples,50.54,119.55,0.12039961443857422,2014-04-01,2024-07-01,18.413095238095238,18.064999999999998,2.803845345666519,15.69,18.56,23.96,13.43,0,0.7793208197896219,0,0.2814547619047619,0.1979,0.2061,0.0720528200642433,2.1745238095238095,1.19,3.38,0.002724543556576819,0.0015127333589563354,14.22,0.2135595127949736,18.413095238095238,0.7793208197896219,10.250513347022586,0.0996114430975843,9.96114430975843,1,28.13612979817966,0.182919056724028,0.04143506821627091,1.8403361344537816,10.530000000000001,0.15227452578779826,0.25600142479957183,0.016522994829934357,Low
CHRW,C.H. Robinson,Industrials,49.76,109.72,0.12057689054289512,2014-04-01,2024-07-01,18.840238095238096,17.24,5.649354156091861,18.16,37.97,37.97,11.01,0,0.9113576747428366,0,0.38985238095238095,0.4213,0.2314,0.08458489814495725,2.163095238095238,2.01,2.42,0.007062921478707155,0.001341645301230905,21.3,0.12135989039429661,18.840238095238096,0.9113576747428366,10.250513347022586,0.09905180189431873,9.905180189431873,1,42.80546623794213,1.0908590308370043,-0.4507476857346309,0.20398009950248766,26.96,0.2998557729225166,0.21696647828165755,0.07460691365958683,Low
EMR,Emerson Electric,Industrials,49.5,108.92,0.12963068498128097,2014-04-01,2024-07-01,16.522857142857145,16.41,6.651922988317643,13.94,31.85,36.63,3.83,0,0.7933285789352932,0,0.266697619047619,0.2355,0.0732,0.10813609421576857,1.3826190476190476,1.31,0.61,0.008348404767891397,0.0022807292514774803,20.72,0.02318185441209872,16.522857142857145,0.7933285789352932,10.250513347022586,0.09847834749029505,9.847834749029506,1,41.858585858585855,1.2847919655667148,-0.6891719745222931,-0.5343511450381679,32.800000000000004,0.40258914852346095,0.4054632906057583,0.08394607533422316,Low
PNR,Pentair,Industrials,40.73,97.56,0.148831102500731,2014-04-01,2024-07-01,18.35547619047619,16.939999999999998,6.079195711557515,13.4,24.39,33.83,10.74,0,0.9074754936555272,0,0.14370714285714284,0.1017,0.198,0.07480800267891373,1.2047619047619047,1.03,0.85,0.00492732101430026,0.0013023687100626434,8.767332,0.019556256274231385,18.35547619047619,0.9074754936555272,10.250513347022586,0.09813213008448551,9.813213008448551,1,21.52548981095016,0.8201492537313433,0.9469026548672568,-0.1747572815533981,23.089999999999996,0.33119248165905546,0.5205586945200021,0.06016880712486472,Medium
GPC,Genuine Parts Company,Consumer Discretionary,65.78,138.56,0.11462846062726553,2014-04-01,2024-07-01,22.795714285714286,16.740000000000002,45.72993512515104,14.98,17.83,310.44,0.0,3,0.6462122354684043,3,0.21293809523809526,0.2018,0.2407,0.09133876091268087,2.6104761904761906,1.33,3.3,0.008291930075709922,0.0013837074031164914,32.249,0.12754242080849446,24.54923076923077,0.6959208689659742,10.250513347022586,0.0975615654038211,9.756156540382111,1,49.025539677713596,0.19025367156208262,0.19276511397423185,1.4812030075187967,310.44,2.0060759909510386,0.42894513924599104,0.01713616622348546,Low
FDX,FedEx,Industrials,125.16,295.86,0.15826016119572178,2014-04-01,2024-07-01,23.244999999999997,16.185,25.906454535218934,18.43,18.25,165.94,0.0,2,1.1663193561477145,2,0.14567619047619046,0.1415,0.15,0.06889461308377334,2.123095238095238,1.17,2.19,0.0035720945795279396,0.0015311011482484046,28.6,0.36102705475142094,24.407249999999998,1.2246353239551002,10.250513347022586,0.09738375277052835,9.738375277052835,1,22.850751038670502,-0.009766684753119897,0.06007067137809193,0.8717948717948719,165.94,1.1144957855546973,0.4729298100023668,-0.0009570246992025577,Medium
HAS,Hasbro,Consumer Discretionary,37.94,71.51,0.1405137962483448,2014-04-01,2024-07-01,25.38952380952381,19.12,29.17823043769154,12.73,0.0,189.64,0.0,5,0.8508045265640689,5,0.0981238095238095,0.206,-0.5574,0.2887233242324999,2.369761904761905,1.85,4.52,0.009626468139940066,0.0019165563654799862,25.56,0.09967193573679184,28.820540540540545,0.9657781112348892,10.250513347022586,0.09597761768798252,9.597761768798252,1,67.36953083816553,-1.0,-3.7058252427184466,1.443243243243243,189.64,1.1492232251613383,2.9424390026606324,-1.0,Medium
OMC,Omnicom Group,Communication Services,50.81,103.39,0.12691481354850548,2014-04-01,2024-07-01,11.959761904761905,11.855,1.5837751874451798,13.09,13.62,16.25,7.65,0,0.42913949235110993,0,0.37060952380952383,0.2505,0.3417,0.04860260361149896,6.318095238095238,4.37,5.36,0.00997721335558269,0.0017056692710105718,26.0,0.07804968785767563,11.959761904761905,0.42913949235110993,10.250513347022586,0.09547644234132613,9.547644234132612,1,51.171029324936036,0.04048892284186397,0.36407185628742517,0.22654462242562934,8.6,0.1324253108094554,0.13114234926266613,0.0038795776742333032,Low
JNJ,Johnson & Johnson,Health Care,78.93,160.77,0.06880628608919322,2014-04-01,2024-07-01,41.81785714285714,18.68,73.23645691952497,14.56,23.27,297.49,8.99,0,0.8898827229488013,0,0.24117380952380948,0.2084,0.2094,0.11183113807732692,1.3223809523809524,0.73,1.54,0.008130594604223159,0.0008737221881594497,39.8,0.1674166632702202,41.81785714285714,0.8898827229488013,10.250513347022586,0.09524819261532369,9.524819261532368,1,50.424426707208916,0.5982142857142856,0.004798464491362768,1.1095890410958904,288.5,1.751320175716713,0.4636952009761515,0.04680511278496402,Very Low
VTR,Ventas,Real Estate,35.61,63.68,0.1578763298744453,2014-04-01,2024-07-01,159.25857142857143,26.240000000000002,636.3898647403578,21.58,0.0,4067.71,0.0,8,1.6728013103074864,8,0.03890714285714285,0.0548,-0.0069999999999999,0.03647426351490464,1.3199999999999998,1.27,1.58,0.014910967928139177,0.005337901103996969,26.680223,0.20018086949057576,196.73117647058825,2.06640161861513,10.250513347022586,0.09509602291341279,9.50960229134128,1,74.92340073013199,-1.0,-1.1277372262773704,0.24409448818897642,4067.71,3.9959536182690365,0.9374695964910319,-1.0,Medium
TROW,T. Rowe Price,Financials,58.31,107.81,0.11477268580384781,2014-04-01,2024-07-01,12.388809523809524,12.205,1.5734600716193134,13.53,11.8,17.11,9.82,0,0.7149609654906738,0,0.2620857142857143,0.2351,0.2029,0.058291954728441904,0.28619047619047616,0.08,0.31,0.010768767125581743,0.006232024340398184,40.0,0.6265578030828032,12.388809523809524,0.7149609654906738,10.250513347022586,0.09498667358428126,9.498667358428126,1,68.59886811867604,-0.1278640059127863,-0.13696299447043814,2.8749999999999996,7.289999999999999,0.12700655931430277,0.22241561272162502,-0.0132579684555717,Low
IBM,IBM,Information Technology,110.91,219.34,0.11093488841299347,2014-04-01,2024-07-01,18.57452380952381,11.739999999999998,17.410233632365923,7.01,31.93,78.77,6.4,0,0.5108575632921446,0,0.4737285714285714,0.8678,0.2705,0.2682334842829887,6.011904761904762,6.1,4.48,0.013442445393759283,0.002243477326126241,61.69556,0.1894630844493562,18.57452380952381,0.5108575632921446,10.250513347022586,0.09494480929337246,9.494480929337247,1,55.62668830583356,3.554921540656206,-0.6882922332334639,-0.26557377049180314,72.36999999999999,0.9373178990160214,0.5662176623084109,0.15941475185356335,Low
CAH,Cardinal Health,Health Care,51.65,110.02,0.11746458011596413,2014-04-01,2024-07-01,32.388571428571424,15.335,66.13123960404752,60.06,21.4,405.05,0.0,5,0.812917436171704,5,-0.07164523809523808,0.1805999999999999,-0.3879999999999999,0.9606573600995083,2.855238095238095,3.07,-14.14,0.00827519821150994,0.0029352004441007386,18.794,0.1402912020423926,36.76540540540541,0.9227711437624748,10.250513347022586,0.09324954133855456,9.324954133855456,1,36.38722168441433,-0.6436896436896438,-3.1483942414174977,-5.605863192182411,405.05,2.0418078565117006,-13.40853049887985,-0.0957716158727333,Low
COF,Capital One,Financials,68.1,149.24,0.16252502084446385,2014-04-01,2024-07-01,10.058809523809524,8.515,5.686069928441488,7.94,12.53,33.26,4.35,0,0.581271913203639,0,0.09328333333333332,0.0996,0.0686,0.04396115201150741,6.35952380952381,5.81,6.73,0.005260752551637823,0.0014185720264527177,19.0,0.17283588047497153,10.058809523809524,0.581271913203639,10.250513347022586,0.09224053629122797,9.224053629122796,1,27.900146842878122,0.5780856423173802,-0.31124497991967875,0.15834767641996572,28.909999999999997,0.5652825928339112,0.47126480626950956,0.045511570702451376,High
UPS,United Parcel Service,Industrials,73.07,134.72,0.1281293194576939,2014-04-01,2024-07-01,19.541190476190476,17.064999999999998,11.81229190342054,18.83,20.35,89.92,11.52,0,0.9417271310354705,0,1.4311,0.6601,0.3324,1.0497339209904806,16.988333333333333,5.24,3.04,0.009675387147672921,0.001532310816279462,44.42,0.3363636934368594,19.541190476190476,0.9417271310354705,10.250513347022586,0.09142414429874823,9.142414429874822,1,60.791022307376494,0.08072225172596938,-0.4964399333434329,-0.41984732824427484,78.4,0.6044816930582075,0.733515422395696,0.007601986712290287,Low
KMB,Kimberly-Clark,Consumer Staples,76.03,141.0,0.08469039209382392,2014-04-01,2024-07-01,21.40952380952381,20.17,7.3601222658127075,13.62,18.29,49.62,13.09,0,0.9150667200576331,0,29.84503333333333,0.4277,2.0952,127.39529837308615,44.513571428571424,2.96,10.89,0.009953262568153069,0.0008902617115298489,43.510737999999996,0.12223740180503853,21.40952380952381,0.9150667200576331,10.250513347022586,0.09034182192646245,9.034182192646245,1,57.22838090227541,0.34287812041116006,3.8987608136544307,2.6790540540540544,36.53,0.34377795280708817,4.268559426629986,0.029178606185671363,Very Low
VZ,Verizon,Communication Services,28.9,44.21,0.08252333807620241,2014-04-01,2024-07-01,9.366904761904761,9.335,3.0213593194206383,6.15,19.06,19.06,4.4,0,0.346662161386338,0,0.4481452380952381,0.2869,0.1018,0.2823687791095106,6.451190476190476,13.02,2.9,0.016735161256709936,0.0023659427362381544,25.408,0.03969822283971694,9.366904761904761,0.346662161386338,10.250513347022586,0.08955517336594188,8.955517336594188,1,87.91695501730105,2.099186991869918,-0.6451725339839666,-0.7772657450076804,14.659999999999998,0.3225568526871885,0.6300831853299815,0.11666836430630223,Very Low
GIS,General Mills,Consumer Staples,38.54,71.69,0.09380171914802055,2014-04-01,2024-07-01,15.138095238095238,15.39,2.293466051044542,13.62,17.07,18.69,8.89,0,0.648522419207182,0,0.28138571428571424,0.2592,0.2498,0.054610231201821305,2.801904761904762,2.3,2.34,0.010297849602550245,0.0017285949624293647,20.84,0.049433492198986136,15.138095238095238,0.648522419207182,10.250513347022586,0.0891996496127927,8.91996496127927,1,54.07368967306695,0.25330396475770933,-0.0362654320987654,0.017391304347826105,9.8,0.1515029476940402,0.19407606153868567,0.022270904591926044,Very Low
TSN,Tyson Foods,Consumer Staples,30.55,59.1,0.12870890289182832,2014-04-01,2024-07-01,11.09095238095238,10.655000000000001,8.103667284698437,11.11,26.27,53.11,0.0,4,0.4638478694200928,4,0.1392047619047619,0.1536,0.0437,0.07439585600962827,1.2302380952380954,0.8,1.0,0.005803947150478013,0.0022563586908099743,13.93,0.1458560377215746,12.258421052631578,0.5126739609379974,10.250513347022586,0.08873958318287456,8.873958318287457,1,45.59738134206219,1.3645364536453646,-0.7154947916666666,0.24999999999999994,53.11,0.7306556737738491,0.5344347060521307,0.08757996773666221,Low
TXT,Textron,Industrials,37.54,88.56,0.14769682473151025,2014-04-01,2024-07-01,19.466190476190476,17.770000000000003,8.339975420324354,21.45,19.46,48.99,8.9,0,0.9335773174072782,0,0.13247380952380952,0.1171,0.1271,0.04180351869612735,1.7080952380952379,2.31,1.37,0.0004046715665612473,0.00012195320343234896,0.84,0.0,19.466190476190476,0.9335773174072782,10.250513347022586,0.08833689953593571,8.83368995359357,1,2.237613212573255,-0.09277389277389271,0.085397096498719,-0.4069264069264069,40.09,0.42843387516037923,0.31556062927754785,-0.009453441636097515,Medium
JNPR,Juniper Networks,Information Technology,19.25,38.74,0.11823651144808175,2014-04-01,2024-07-01,24.310714285714283,20.025,16.447779654862625,16.45,50.97,71.61,0.0,4,0.687203033272017,4,0.07202857142857143,0.0847,0.0552,0.05616677381545281,0.9690476190476192,0.53,1.07,0.006862298903465057,0.002176017257349448,6.86,0.05603425201048002,26.869736842105265,0.7595401946690714,10.250513347022586,0.08777251984286139,8.777251984286139,1,35.63636363636364,2.0984802431610943,-0.3482880755608028,1.0188679245283019,71.61,0.6765650511769554,0.7797846424200113,0.1166435192186892,Low
CVX,Chevron Corporation,Energy,83.76,145.79,0.1425818253148227,2014-04-01,2024-07-01,16.25404761904762,12.565,18.353622365868173,7.99,16.02,95.52,0.0,7,0.9519282485997639,7,0.07851904761904761,0.133,0.1041,0.07742028548093126,0.6878571428571428,0.69,0.65,0.013768292467789564,0.003063928425679507,52.42,0.18490918133674378,19.50485714285714,1.1423138983197165,10.250513347022586,0.08766373781088865,8.766373781088866,1,62.58357211079274,1.0050062578222778,-0.21729323308270682,-0.05797101449275352,95.52,1.1291724249878614,0.9860064255561626,0.07022041105817922,Medium
SPG,Simon Property Group,Real Estate,101.33,167.09,0.17350910546624404,2014-04-01,2024-07-01,18.67595238095238,19.134999999999998,4.390305317192066,21.84,22.25,26.62,6.56,0,0.593026464066291,0,0.4980047619047619,0.2169,0.7190000000000001,0.15569117328925824,7.507619047619047,4.0,9.6,0.015993978377855704,0.007313028542687033,71.922954,0.5072898203833293,18.67595238095238,0.593026464066291,10.250513347022586,0.08732039670304403,8.732039670304403,1,70.9789341754663,0.01877289377289378,2.314891655140618,1.4,20.060000000000002,0.23507798840126312,0.3126298887058283,0.0018160789118371046,High
XOM,ExxonMobil,Energy,64.14,116.27,0.14998154185657742,2014-04-01,2024-07-01,13.023809523809524,11.469999999999999,8.02918941702967,8.17,14.48,36.42,0.0,4,0.8527478715189993,4,0.10885952380952381,0.1876,0.1378,0.09565429384755827,0.8721428571428572,0.91,0.67,0.014098748341306271,0.0049852540027554085,34.7,0.08075716024895274,14.394736842105264,0.9425108053631043,10.250513347022586,0.08709529904415736,8.709529904415735,1,54.10040536326785,0.7723378212974297,-0.26545842217484,-0.26373626373626374,36.42,0.6165008327518211,0.8786947664306222,0.05741928125691409,Medium
KEY,KeyCorp,Financials,9.67,16.57,0.1792396835568878,2014-04-01,2024-07-01,48.98119047619048,9.02,254.18543053949455,9.3,1656.94,1656.94,5.64,0,1.3287399911730782,0,0.08961666666666666,0.0906,0.0003,0.029164344390708277,9.204285714285714,7.73,10.26,0.011915189986171157,0.00453772337493291,6.185,0.05497452160366367,48.98119047619048,1.3287399911730782,10.250513347022586,0.08706811219414012,8.706811219414012,1,63.960703205791106,177.16559139784945,-0.9966887417218544,0.3272962483829236,1651.3,5.189449828971651,0.32543438040589484,0.6579887214864848,High
PPL,PPL Corporation,Utilities,20.47,32.82,0.09664483608424627,2014-04-01,2024-07-01,14.484761904761905,11.879999999999999,8.816342983372673,15.87,29.31,33.97,0.0,4,0.8123548912488713,4,0.0880642857142857,0.0664,0.0587,0.074654540389027,2.3740476190476194,2.51,1.87,0.015167496379822747,0.0038727525983051794,14.839648,0.0733522187846545,16.009473684210526,0.897865932432963,10.250513347022586,0.08594118191236388,8.594118191236388,1,72.49461651196874,0.8468809073724007,-0.11596385542168672,-0.2549800796812748,33.97,0.6086633001868175,0.8477277682264401,0.06167780049752003,Very Low
MTB,M&T Bank,Financials,93.8,177.01,0.1287163062393141,2014-04-01,2024-07-01,11.767380952380952,11.969999999999999,2.6384622826921955,12.92,13.1,17.16,7.02,0,0.6881405049211965,0,0.09046190476190474,0.0819999999999999,0.0810999999999999,0.01639107360255475,6.891190476190476,6.47,6.33,0.00822116081418817,0.0018846644829091461,41.25,0.23706061501573314,11.767380952380952,0.6881405049211965,10.250513347022586,0.08587735169166644,8.587735169166644,1,43.97654584221748,0.01393188854489162,-0.010975609756097718,-0.021638330757341527,10.14,0.22421831105572754,0.18119310715041842,0.0013506712341588845,Low
AES,AES Corporation,Utilities,10.92,19.83,0.15182602198036954,2014-04-01,2024-07-01,16.48952380952381,0.0,46.27327348256337,0.0,13.77,296.48,0.0,22,0.7925632258747017,22,-0.00405476190476191,-0.0078,0.1522,0.10326442780523178,5.596190476190476,4.25,5.56,0.010030138909951728,0.002957295668712382,5.529,0.03169582678429557,34.628,1.664382774336873,10.250513347022586,0.08566715349394749,8.566715349394748,1,50.63186813186813,inf,-20.512820512820515,0.30823529411764694,296.48,2.806222545725513,-25.467445495124657,inf,Medium
